Time,water (gamma=0.1),cytoplasm (gamma=0.5),Dense fluid (gamma=2.0)
6.316316316316316,0.31481245645870104,0.08900689351291423,0.0007799515978180843
6.326326326326326,0.2936909371330683,0.08286913815954304,0.0007207362428998348
6.336336336336336,0.2722963689661009,0.07667868720854738,0.000661908166073886
6.346346346346346,0.25065045540562625,0.07044202924426175,0.0006035238809807309
6.356356356356356,0.22877512994990162,0.06416566692539709,0.0005456382968664518
6.366366366366366,0.20669253394735684,0.05785611037529743,0.0004883046904694862
6.376376376376376,0.18442499421035163,0.051519870597688804,0.0004315746802459263
6.386386386386386,0.16199500046555684,0.04516345292441461,0.0003754982029151175
6.396396396396396,0.13942518266371334,0.03879335050158796,0.0003201234923051708
6.406406406406406,0.11673828817162141,0.032416037820515615,0.00026549706047584374
6.416416416416417,0.09395715886936067,0.02603796429968541,0.00021166368109433288
6.426426426426427,0.0711047081757406,0.019665547924007088,0.00015866637503738116
6.436436436436437,0.04820389802506616,0.013305168947417125,0.00010654639819127988
6.446446446446447,0.02527771581836471,0.006963163664874266,5.534323141959716e-05
6.456456456456457,0.0023491513721513083,0.0006458182596527757,5.094572666530287e-06
6.466466466466467,-0.020558826112160273,-0.0056406372682508265,-4.4163668837796586e-05
6.476476476476477,-0.043423291035154854,-0.011890035086897194,-9.239737630543496e-05
6.486486486486487,-0.06622138431964004,-0.01809627542478452,-0.00013957422708900868
6.496496496496497,-0.08893033624130557,-0.02425333236536537,-0.00018566369238878243
6.506506506506507,-0.1115274891470385,-0.030355259538361296,-0.00023063703500819156
6.516516516516517,-0.1339903200382507,-0.03639619570266686,-0.00027446730519896384
6.526526526526527,-0.15629646299673247,-0.042370370215769865,-0.0003171293346382324
6.536536536536537,-0.17842373143072404,-0.04827210838475319,-0.000358599728581233
6.546546546546547,-0.2003501401191169,-0.05409583669409235,-0.00039885685623433924
6.556556556556557,-0.2220539270318683,-0.05983608790559618,-0.00043788083939414016
6.566566566566567,-0.24351357490504563,-0.06548750602601376,-0.0004756535393994245
6.576576576576577,-0.26470783254909863,-0.0710448511379624,-0.0005121585424436755
6.586586586586587,-0.28561573586929634,-0.07650300409000473,-0.0005473811432966258
6.596596596596597,-0.3062166285775595,-0.0818569710418609,-0.0005813083274841666
6.606606606606607,-0.32649018257525025,-0.08710188786090811,-0.0006139287519766096
6.616616616616617,-0.3464164179868328,-0.09223302436628858,-0.0006452327244359415
6.626626626626627,-0.3659757228246851,-0.09724578841711849,-0.0006752121810732756
6.636636636636637,-0.38514887226573513,-0.10213572984146514,-0.0007038606631682103
6.646646646646647,-0.4039170475209998,-0.1068985442029358,-0.000731173292302236
6.656656656656657,-0.42226185427953383,-0.11153007640190118,-0.0007571467443587037
6.666666666666667,-0.44016534070873903,-0.1160263241085574,-0.0007817792223421719
6.676676676676677,-0.4576100149934474,-0.12038344102521373,-0.0008050704280701949
6.686686686686687,-0.4745788623966723,-0.12459773997537775,-0.0008270215327907832
6.696696696696697,-0.49105536182541515,-0.12866569581739593,-0.0008476351467788971
6.706706706706707,-0.5070235018854313,-0.13258394818059588,-0.0008669152879653815
6.716716716716717,-0.5224677964093819,-0.13634930402206363,-0.000884867349651747
6.726726726726727,-0.537373299443355,-0.13995874000238373,-0.0009014980673641646
6.736736736736737,-0.5517256196772616,-0.1434094046788492,-0.0009168154848998556
6.746746746746747,-0.5655109343052409,-0.14669862051485658,-0.0009308289196189924
6.756756756756757,-0.5787160023027382,-0.14982388570437621,-0.0009435489270348942
6.766766766766767,-0.5913281771075475,-0.15278287581058822,-0.0009549872647550764
6.776776776776777,-0.603335418692714,-0.1555734452179648,-0.0009651568558253688
6.786786786786787,-0.6147263050198091,-0.15819362839726853,-0.0009740717515289251
6.796796796796797,-0.6254900428617283,-0.1606416409831299,-0.0009817470936915253
6.806806806806807,-0.6356164779847986,-0.16291588066405477,-0.0009881990765440816
6.816816816816817,-0.6450961046806413,-0.16501492788490418,-0.0009934449081927456
6.826826826826827,-0.6539200746388892,-0.16693754636207583,-0.0009975027717464252
6.836836836836837,-0.6620802051525326,-0.1686826834118044,-0.0010003917861509293
6.846846846846847,-0.6695689866483421,-0.17024947009218291,-0.0010021319667782803
6.856856856856857,-0.6763795895354998,-0.1716372211596938,-0.0010027441858190581
6.866866866866867,-0.6825058703662625,-0.17284543484121734,-0.0010022501325248907
6.876876876876877,-0.6879423773031723,-0.17387379242267018,-0.0010006722733474469
6.886886886886887,-0.6926843548880336,-0.17472215765560148,-0.0009980338120194766
6.896896896896897,-0.6967277481085775,-0.17539057598325267,-0.0009943586496226002
6.906906906906907,-0.700069205759445,-0.1758792735877617,-0.0009896713446856914
6.916916916916917,-0.702706083094821,-0.17618865626036034,-0.0009839970733567687
6.926926926926927,-0.7046364437707823,-0.17631930809658725,-0.0009773615896904169
6.936936936936937,-0.7058590610761152,-0.17627199001870075,-0.0009697911860917645
6.946946946946947,-0.7063734184510854,-0.1760476381276407,-0.0009613126539570846
6.956956956956957,-0.7061797092943533,-0.17564736188704763,-0.0009519532445500638
6.966966966966967,-0.7052788360589387,-0.17507244214200368,-0.0009417406301517601
6.976976976976977,-0.7036724086388538,-0.17432432897531358,-0.0009307028655212162
6.986986986986987,-0.7013627420487277,-0.17340463940429174,-0.0009188683497026193
6.996996996996997,-0.6983528533994569,-0.17231515492116867,-0.0009062657882138182
7.007007007007007,-0.6946464581736125,-0.17105781888037083,-0.0008929241556498902
7.017017017017017,-0.6902479658050384,-0.1696347337360657,-0.0008788726587343407
7.027027027027027,-0.6851624745677624,-0.1680481581334977,-0.0008641406998493777
7.037037037037037,-0.6793957657800314,-0.16630050385777043,-0.0008487578410755584
7.047047047047047,-0.6729542973299618,-0.1643943326438551,-0.0008327537687699509
7.057057057057057,-0.6658451965299697,-0.162332352851726,-0.0008161582587107874
7.067067067067067,-0.6580762523078068,-0.16011741601064033,-0.000799001141835411
7.077077077077077,-0.649655906742694,-0.15775251323669084,-0.0007813122705971451
7.087087087087087,-0.6405932459556751,-0.15524077152786575,-0.0007631214859655174
7.097097097097097,-0.6308979903639774,-0.15258544994095619,-0.0007444585850931131
7.107107107107107,-0.6205804843097619,-0.14978993565474233,-0.0007253532896711022
7.117117117117117,-0.6096516850742849,-0.14685773992398704,-0.0007058352149943336
7.127127127127127,-0.5981231512890914,-0.14379249392885085,-0.0006859338397556816
7.137137137137137,-0.5860070307564477,-0.14059794452442445,-0.000665678476588149
7.147147147147147,-0.5733160476918067,-0.13727794989515138,-0.0006450982433720506
7.157157157157157,-0.5600634894016624,-0.1338364751189866,-0.0006242220353234155
7.167167167167167,-0.5462631924107023,-0.13027758764620218,-0.000603078497878586
7.177177177177177,-0.5319295280527052,-0.12660545269781304,-0.0005816960003888114
7.187187187187187,-0.5170773875401539,-0.12282432858865178,-0.0005601026106374919
7.197197197197197,-0.5017221665280401,-0.11893856198017222,-0.0005383260701915651
7.207207207207207,-0.48587974918782845,-0.11495258306810632,-0.0005163937705974038
7.217217217217217,-0.4695664918080239,-0.11087090071013962,-0.0004943327304304533
7.227227227227227,-0.4527992059382411,-0.10669809749880431,-0.0004721695732067333
7.237237237237237,-0.4355951410941182,-0.10243882478481865,-0.0004499305061632208
7.247247247247247,-0.4179719670408391,-0.09809779765612522,-0.0004276412999130474
7.257257257257257,-0.3999477556734213,-0.09367978987789607,-0.0004053272689803603
7.267267267267267,-0.3815409625123503,-0.0891896287987949,-0.000383013253218678
7.277277277277277,-0.3627704078334436,-0.08463219022877826,-0.0003607236001154663
7.287287287287287,-0.34365525745123937,-0.08001239329373609,-0.0003384821479847064
7.297297297297297,-0.3242150031754949,-0.07533519527225863,-0.0003163122100481807
7.307307307307307,-0.30446944296069844,-0.07060558641981216,-0.0002942365594052343
7.317317317317317,-0.2844386607687867,-0.06582858478559146,-0.0002722774148898007
7.327327327327327,-0.2641430061655245,-0.061009231027298064,-0.0002504564278125378
7.337337337337337,-0.24360307367125175,-0.056152583229069034,-0.0002287946695849962
7.347347347347347,-0.22283968188692646,-0.05126371172775238,-0.00020731262022184157
7.357357357357357,-0.20187385241659767,-0.046347693952690096,-0.00018603015771627294
7.367367367367367,-0.18072678860762487,-0.041409609284130865,-0.0001649665482829211
7.377377377377377,-0.15941985413012133,-0.03645453393535036,-0.00014414043746168104
7.387387387387387,-0.13797455141723808,-0.03148753586350727,-0.00012356984207511916
7.397397397397397,-0.11641249998802436,-0.02651366971420996,-0.00010327214303131353
7.407407407407407,-0.09475541467469427,-0.02153797180470907,-8.326407896322227e-05
7.4174174174174174,-0.07302508377620552,-0.016565455150568897,-6.356174069493991e-05
7.4274274274274275,-0.05124334716010795,-0.011601104540602118,-4.4180566524492195e-05
7.4374374374374375,-0.029432074334634833,-0.006649871664776807,-2.513533831211933e-05
7.4474474474474475,-0.007613142513067087,-0.0017166702997391367,-6.44017836238173e-06
7.4574574574574575,0.014191585307698137,0.003193628443505183,1.1891452912285655e-05
7.4674674674674675,0.03596028223239418,0.00807620080527352,2.9846758559478982e-05
7.4774774774774775,0.057671179294576005,0.012926274991876797,4.741360589972586e-05
7.4874874874874875,0.07930258720394773,0.017739135714990997,6.458052659845632e-05
7.4974974974974975,0.10083291799212282,0.02251012865154053,8.133671601165168e-05
7.5075075075075075,0.12224070653523696,0.02723466482000523,9.767203182028207e-05
7.5175175175175175,0.1435046319319777,0.03190822486916708,0.00011357699196911877
7.5275275275275275,0.16460353871576267,0.03652636327542081,0.0001290427719259594
7.5375375375375375,0.18551645787998372,0.04108471244488387,0.00014406120127772565
7.5475475475475475,0.20622262769544483,0.04557898671665548,0.000158624759680292
7.5575575575575575,0.22670151429934854,0.050004986263692736,0.00017272657217927434
7.5675675675675675,0.2469328320354367,0.0543586008878916,0.00018636040391935247
7.5775775775775776,0.26689656352516,0.05863581370608446,0.0001995206542600188
7.587587587587588,0.28657297945004145,0.06283270472379227,0.00021220235031593936
7.597597597597598,0.3059426580257066,0.06694545429369723,0.0002244011399403804
7.607607607607608,0.3249865041483807,0.07097034645593342,0.00023611328417039355
7.617617617617618,0.3436857681950151,0.0749037721574287,0.000247335649152681
7.627627627627628,0.36202206445852503,0.0787422323476573,0.00025806569756922106
7.637637637637638,0.37997738920008206,0.08248234094831623,0.0002683014795819559
7.647647647647648,0.3975341383007281,0.0861208276945612,0.00027804162331593156
7.657657657657658,0.4146751244950453,0.08965454084558919,0.00028728532490043227
7.667667667667668,0.4313835941700342,0.09308044976249301,0.00029603233808773505
7.677677677677678,0.44764324371280884,0.09639564735145859,0.00030428296346918357
7.687687687687688,0.46343823539118467,0.09959735237051974,0.00031203803730833014
7.697697697697698,0.4787532127517209,0.10268291159823241,0.00031929892001092023
7.707707707707708,0.4935733155202747,0.10564980186277592,0.00032606748425149864
7.717717717717718,0.5078841939906403,0.10849563193013842,0.00033234610277639896
7.727727727727728,0.5216720228873728,0.11121814425019051,0.0003381376359028396
7.737737737737738,0.534923514689436,0.11381521655960072,0.00034344541873378924
7.747747747747748,0.5476259324018692,0.1162848633406958,0.0003482732481081877
7.757757757757758,0.5597671017632305,0.11862523713551766,0.00035262536930600425
7.767767767767768,0.5713354228771549,0.1208346297144784,0.0003565064625275024
7.777777777777778,0.5823198812569493,0.12291147309916403,0.000359921629165936
7.787787787787788,0.5927100582727596,0.12485434043898774,0.00036287637789275684
7.797797797797798,0.6024961409914181,0.12666194674153697,0.00036537661057421873
7.807807807807808,0.6116689313997561,0.12833314945661545,0.0003674286080381048
7.817817817817818,0.6202198550027324,0.1298669489141196,0.00036903901570906603
7.827827827827828,0.6281409687884049,0.13126248861603962,0.00037021482913085463
7.837837837837838,0.6354249685523944,0.13251905538302042,0.00037096337939349024
7.847847847847848,0.6420651955751495,0.13363607935606026,0.00037129231848314454
7.857857857857858,0.6480556426459665,0.1346131338540696,0.0003712096045722615
7.867867867867868,0.6533909594283884,0.13544993508815203,0.00037072348726714807
7.877877877877878,0.658066457162265,0.13614634173361073,0.0003698424928299759
7.887887887887888,0.6620781126984275,0.1367023543608206,0.0003685754093918255
7.897897897897898,0.6654225718626074,0.13711811472624355,0.00036693127217308564
7.907907907907908,0.6680971521458964,0.13739390492499753,0.00036491934872718857
7.917917917917918,0.6700998447197292,0.13753014640652353,0.0003625491242233199
7.927927927927928,0.671429315774047,0.1375273988550232,0.00035983028678338854
7.937937937937938,0.6720849071779762,0.1373863589364685,0.00035677271288818256
7.947947947947948,0.6720666364630404,0.13710785891410973,0.0003533864528672615
7.957957957957958,0.6713751961295995,0.1366928651345302,0.00034968171648675866
7.967967967967968,0.6700119522778866,0.13614247638641733,0.0003456688586488795
7.977977977977978,0.6679789425656932,0.1354579221343349,0.00034135836521648487
7.987987987987988,0.6652788734954171,0.1346405606298981,0.0003367608389757475
7.997997997997998,0.6619151170338663,0.1336918769028618,0.0003318869857494623
8.008008008008009,0.657891706568868,0.13261348063474246,0.00032674760067317543
8.018018018018019,0.6532133322074023,0.13140710391769903,0.0003213535546458833
8.028028028028029,0.6478853354206197,0.13007459890149756,0.0003157157809666177
8.038038038038039,0.6419137030417698,0.1286179353314874,0.0003098452621678241
8.048048048048049,0.6353050606236949,0.12703919798060684,0.0003037530170559917
8.058058058058059,0.6280666651631841,0.12534058397853082,0.0002974500879695708
8.068068068068069,0.6202063972001091,0.12352440004115976,0.00029094752826377393
8.078078078078079,0.6117327522998818,0.12159305960373387,0.0002842563900314187
8.088088088088089,0.602654831928382,0.1195490798609364,0.00027738771206853297
8.098098098098099,0.5929823337291038,0.11739507871742755,0.0002703525080930025
8.108108108108109,0.5827255412128538,0.1151337716523219,0.0002631617552240973
8.118118118118119,0.5718953128709284,0.11276796850119455,0.00025582638273028416
8.128128128128129,0.5605030707232347,0.1103005701592609,0.00024835726105227517
8.138138138138139,0.5485607883134048,0.10773456520944105,0.000240765191107842
8.148148148148149,0.5360809781634762,0.10507302647907472,0.0002330608938844781
8.158158158158159,0.5230766787012462,0.10231910752910493,0.00022525500032555894
8.168168168168169,0.5095614406739222,0.09947603907959904,0.00021735804151522015
8.178178178178179,0.49554931306219097,0.09654712537551906,0.0002093804391667405
8.188188188188189,0.4810548285093163,0.09353574049669498,0.00020133249641879404
8.198198198198199,0.4660929882803454,0.0904453246159901,0.00019322438894351108
8.208208208208209,0.45067924676695986,0.0872793802096802,0.00018506615636986986
8.218218218218219,0.4348294955539469,0.0840414682240963,0.00017686769402552754
8.228228228228229,0.41856004706368943,0.08073520420260435,0.00016863874499978922
8.238238238238239,0.4018876177954805,0.07736425437701473,0.00016038889253001037
8.248248248248249,0.3848293111768555,0.07393233172753,0.00015212755271332956
8.258258258258259,0.3674026000445077,0.07044319201535029,0.000143863967545235
8.268268268268269,0.3496253087727068,0.06690062979206271,0.0001356071982860839
8.278278278278279,0.3315155950674747,0.06330847438994414,0.00012736611915631146
8.288288288288289,0.31309193144507963,0.05967058589730299,0.00011914941136069133
8.298298298298299,0.2943730864137448,0.05599085112298774,0.00011096555744165537
8.308308308308309,0.27537810537767926,0.052273179554166965,0.00010282283596129826
8.318318318318319,0.2561262912828661,0.048521499311485354,9.472931651136469e-05
8.328328328328329,0.23663718502424158,0.04473975310567427,8.669285505015976e-05
8.338338338338339,0.2169305456341303,0.04093189419967616,7.872108956499044e-05
